season,player_display_name,recent_team,feature,shap_value
2017,Alex Collins,BAL,passing_tds,-0.907997
2017,Larry Fitzgerald,ARI,passing_tds,-1.1173773
2017,Brandin Cooks,NE,passing_tds,-1.3316971
2017,Rob Gronkowski,NE,passing_tds,-1.3316971
2017,Marvin Jones,DET,passing_tds,-1.0851872
2017,Travis Kelce,KC,passing_tds,-1.0805442
2017,JuJu Smith-Schuster,PIT,passing_tds,-1.3316971
2017,Davante Adams,GB,passing_tds,-1.0851872
2017,Stefon Diggs,MIN,passing_tds,-1.3316971
2017,Robert Woods,LA,passing_tds,-1.0805442
2017,Doug Baldwin,SEA,passing_tds,-1.0851872
2017,Cooper Kupp,LA,passing_tds,-1.0805442
2017,Danny Amendola,NE,passing_tds,-1.3316971
2017,Nelson Agholor,PHI,passing_tds,-1.3316971
2017,Hunter Henry,LAC,passing_tds,-1.0851872
2017,Marquise Goodwin,SF,passing_tds,-1.088592
2017,Devin Funchess,CAR,passing_tds,-1.0805442
2017,Alshon Jeffery,PHI,passing_tds,-1.3316971
2017,Dion Lewis,NE,passing_tds,-1.1482513
2018,Patrick Mahomes,KC,passing_tds,1.4045612
2018,Drew Brees,NO,passing_tds,-0.06318317
2018,Ben Roethlisberger,PIT,passing_tds,-0.0698553
2018,Philip Rivers,LAC,passing_tds,-0.047566324
2018,Matt Ryan,ATL,passing_tds,0.9331214
2018,Jared Goff,LA,passing_tds,0.003215854
2018,Andrew Luck,IND,passing_tds,1.0252424
2018,Tom Brady,NE,passing_tds,-0.43833855
2018,Russell Wilson,SEA,passing_tds,0.9258403
2018,Ryan Fitzpatrick,TB,passing_tds,-0.9646306
2018,Deshaun Watson,HOU,passing_tds,-0.34178287
2018,Mitchell Trubisky,CHI,passing_tds,-0.2683128
2018,Aaron Rodgers,GB,passing_tds,-0.38166547
2018,Jameis Winston,TB,passing_tds,-0.8987797
2018,Carson Wentz,PHI,passing_tds,-1.1077983
2018,Baker Mayfield,CLE,passing_tds,-0.44425347
2018,Cam Newton,CAR,passing_tds,-0.3538546
2018,Nick Mullens,SF,passing_tds,-1.0452014
2018,Eli Manning,NYG,passing_tds,-0.88863903
2018,Andy Dalton,CIN,passing_tds,-0.9023278
2018,Dak Prescott,DAL,passing_tds,-0.97391224
2018,Joe Flacco,BAL,passing_tds,-1.1023933
2018,Nick Foles,PHI,passing_tds,-1.1050216
2018,Matt Barkley,BUF,passing_tds,-1.1600175
2018,Kyle Allen,CAR,passing_tds,-1.1372683
2018,Mike Glennon,ARI,passing_tds,-1.1625714
2018,Marcus Mariota,TEN,passing_tds,-1.0369258
2018,Matthew Stafford,DET,passing_tds,-0.8802186
2018,Nate Sudfeld,PHI,passing_tds,-1.1303812
2018,Sean Mannion,LA,passing_tds,-1.3788749
2018,Chad Henne,KC,passing_tds,-1.2783307
2018,Robert Griffin III,BAL,passing_tds,-1.1257383
2018,Derek Carr,LV,passing_tds,-1.0434811
2018,Garrett Gilbert,CAR,passing_tds,-1.1303812
2018,Jimmy Garoppolo,SF,passing_tds,-1.1303812
2018,Jacoby Brissett,IND,passing_tds,-1.1231843
2018,Matt Schaub,ATL,passing_tds,-1.1008561
2018,AJ McCarron,LV,passing_tds,-1.1600175
2018,Brian Hoyer,NE,passing_tds,-1.1257383
2018,Chase Daniel,CHI,passing_tds,-1.2434158
2018,Kirk Cousins,MIN,passing_tds,-0.43042582
2018,Case Keenum,DEN,passing_tds,-0.90059984
2018,Sam Darnold,NYJ,passing_tds,-0.92573637
2018,Blake Bortles,JAX,passing_tds,-0.8717304
2018,Josh Rosen,ARI,passing_tds,-0.9321179
2018,Alex Smith,WAS,passing_tds,-1.1331131
2018,Josh Allen,BUF,passing_tds,-0.72892076
2018,Ryan Tannehill,MIA,passing_tds,-1.0283343
2018,Brock Osweiler,MIA,passing_tds,-1.1248833
2018,Jeff Driskel,CIN,passing_tds,-1.149573
2018,Lamar Jackson,BAL,passing_tds,-0.9876128
2018,C.J. Beathard,SF,passing_tds,-1.1070364
2018,Cody Kessler,JAX,passing_tds,-1.1361841
2018,Josh McCown,NYJ,passing_tds,-1.1337861
2018,Saquon Barkley,NYG,passing_tds,-0.900727
2018,Ezekiel Elliott,DAL,passing_tds,-0.8963156
2018,Christian McCaffrey,CAR,passing_tds,-0.92944986
2018,Todd Gurley,LA,passing_tds,-1.1252733
2018,Julio Jones,ATL,passing_tds,-1.0851872
2018,Tyreek Hill,KC,passing_tds,-1.3338288
2018,Alvin Kamara,NO,passing_tds,-1.1756113
2018,DeAndre Hopkins,HOU,passing_tds,-1.0805442
2018,Mike Evans,TB,passing_tds,-1.0851872
2018,James Conner,PIT,passing_tds,-0.901563
2018,Joe Mixon,CIN,passing_tds,-0.86751693
2018,JuJu Smith-Schuster,PIT,passing_tds,-1.0851872
2018,Michael Thomas,NO,passing_tds,-1.3316971
2018,Adam Thielen,MIN,passing_tds,-1.0851872
2018,George Kittle,SF,passing_tds,-1.0851872
2018,Davante Adams,GB,passing_tds,-1.0851872
2018,David Johnson,ARI,passing_tds,-0.88125324
2018,Robert Woods,LA,passing_tds,-1.4171869
2018,Melvin Gordon,LAC,passing_tds,-1.0708146
2018,Travis Kelce,KC,passing_tds,-1.2311531
2018,Chris Carson,SEA,passing_tds,-0.89485466
2018,Antonio Brown,PIT,passing_tds,-1.0851872
2018,Phillip Lindsay,DEN,passing_tds,-0.90881044
2018,Brandin Cooks,LA,passing_tds,-1.3267857
2018,Keenan Allen,LAC,passing_tds,-1.2311531
2018,Tyler Lockett,SEA,passing_tds,-1.0839491
2018,Tyler Boyd,CIN,passing_tds,-1.0851872
2018,T.Y. Hilton,IND,passing_tds,-1.0805442
2018,Kenny Golladay,DET,passing_tds,-1.0851872
2018,Mohamed Sanu,ATL,passing_tds,-1.088592
2018,Mike Williams,LAC,passing_tds,-1.2311531
2018,Alshon Jeffery,PHI,passing_tds,-1.0851872
2018,Cole Beasley,DAL,passing_tds,-1.0805442
2018,Adam Humphries,TB,passing_tds,-1.0851872
2018,Mark Andrews,BAL,passing_tds,-1.0805442
2018,Cooper Kupp,LA,passing_tds,-1.343972
2019,Lamar Jackson,BAL,passing_tds,1.0314442
2019,Patrick Mahomes,KC,passing_tds,-0.40439537
2019,Dak Prescott,DAL,passing_tds,-0.30738163
2019,Derek Carr,LV,passing_tds,-1.0913867
2019,Drew Brees,NO,passing_tds,-0.39825577
2019,Russell Wilson,SEA,passing_tds,-0.4069227
2019,Kirk Cousins,MIN,passing_tds,-0.44427884
2019,Jimmy Garoppolo,SF,passing_tds,-0.3676561
2019,Deshaun Watson,HOU,passing_tds,-0.22778343
2019,Philip Rivers,LAC,passing_tds,-0.87475765
2019,Matthew Stafford,DET,passing_tds,-1.1227307
2019,Ryan Tannehill,TEN,passing_tds,-1.0961366
2019,Jared Goff,LA,passing_tds,-0.84700584
2019,Aaron Rodgers,GB,passing_tds,-0.35615262
2019,Jameis Winston,TB,passing_tds,-0.068519026
2019,Carson Wentz,PHI,passing_tds,-0.4159206
2019,Tom Brady,NE,passing_tds,-0.3749688
2019,Matt Schaub,ATL,passing_tds,-1.1600175
2019,Teddy Bridgewater,NO,passing_tds,-1.3574326
2019,Ryan Fitzpatrick,MIA,passing_tds,-0.9288423
2019,Matt Ryan,ATL,passing_tds,-0.39270186
2019,Drew Lock,DEN,passing_tds,-1.1248833
2019,Jacoby Brissett,IND,passing_tds,-1.0970732
2019,Matt Moore,KC,passing_tds,-1.275777
2019,Kyler Murray,ARI,passing_tds,-0.8634448
2019,Chase Daniel,CHI,passing_tds,-1.1401985
2019,Tyrod Taylor,LAC,passing_tds,-1.0953581
2019,Josh McCown,PHI,passing_tds,-1.1303812
2019,Mike Glennon,LV,passing_tds,-1.1625714
2019,Alex Tanney,NYG,passing_tds,-1.1625714
2019,Robert Griffin III,BAL,passing_tds,-1.3574326
2019,Tim Boyle,GB,passing_tds,-1.4110652
2019,Ryan Griffin,TB,passing_tds,-1.1303812
2019,David Fales,NYJ,passing_tds,-1.1303812
2019,Garrett Gilbert,CLE,passing_tds,-1.1303812
2019,Blake Bortles,LA,passing_tds,-1.1625714
2019,Brett Hundley,ARI,passing_tds,-1.1337861
2019,Sean Mannion,MIN,passing_tds,-1.1202402
2019,Case Keenum,WAS,passing_tds,-1.1248833
2019,Trevor Siemian,NYJ,passing_tds,-1.1303812
2019,Baker Mayfield,CLE,passing_tds,-0.9234331
2019,Andy Dalton,CIN,passing_tds,-0.8708895
2019,Mitchell Trubisky,CHI,passing_tds,-1.0952044
2019,Kyle Allen,CAR,passing_tds,-0.9076805
2019,Gardner Minshew,JAX,passing_tds,-1.0926099
2019,Josh Allen,BUF,passing_tds,-0.8829241
2019,Daniel Jones,NYG,passing_tds,-0.34887713
2019,Sam Darnold,NYJ,passing_tds,-0.88370085
2019,Mason Rudolph,PIT,passing_tds,-1.0340426
2019,Joe Flacco,DEN,passing_tds,-1.1337861
2019,Dwayne Haskins,WAS,passing_tds,-1.1262013
2019,David Blough,DET,passing_tds,-1.0650134
2019,Marcus Mariota,TEN,passing_tds,-1.1576205
2019,Devlin Hodges,PIT,passing_tds,-1.0746484
2019,Eli Manning,NYG,passing_tds,-1.1303812
2019,Nick Foles,JAX,passing_tds,-1.1372683
2019,Christian McCaffrey,CAR,passing_tds,-0.8847826
2019,Ezekiel Elliott,DAL,passing_tds,-0.900727
2019,Nick Chubb,CLE,passing_tds,-0.86751693
2019,Derrick Henry,TEN,passing_tds,-0.8987758
2019,Michael Thomas,NO,passing_tds,-1.3316971
2019,Leonard Fournette,JAX,passing_tds,-0.95044565
2019,Dalvin Cook,MIN,passing_tds,-0.891908
2019,Aaron Jones,GB,passing_tds,-1.2037287
2019,Austin Ekeler,LAC,passing_tds,-1.0405489
2019,Chris Carson,SEA,passing_tds,-0.89387596
2019,Saquon Barkley,NYG,passing_tds,-0.91054773
2019,Joe Mixon,CIN,passing_tds,-0.91054773
2019,Julio Jones,ATL,passing_tds,-1.0851872
2019,Chris Godwin Jr.,TB,passing_tds,-1.0851872
2019,Alvin Kamara,NO,passing_tds,-1.294866
2019,Miles Sanders,PHI,passing_tds,-0.9502643
2019,Josh Jacobs,LV,passing_tds,-0.9116761
2019,Mark Ingram,BAL,passing_tds,-1.1426138
2019,Le'Veon Bell,NYJ,passing_tds,-1.0080241
2019,Robert Woods,LA,passing_tds,-1.1124266
2019,Travis Kelce,KC,passing_tds,-1.2434279
2019,Keenan Allen,LAC,passing_tds,-1.0851872
2019,DJ Moore,CAR,passing_tds,-1.088592
2019,Phillip Lindsay,DEN,passing_tds,-0.878466
2019,DeVante Parker,MIA,passing_tds,-1.0851872
2019,Cooper Kupp,LA,passing_tds,-1.0851872
2019,DeAndre Hopkins,HOU,passing_tds,-1.0874313
2019,George Kittle,SF,passing_tds,-1.3316971
2019,Courtland Sutton,DEN,passing_tds,-1.1207821
2019,Tyler Lockett,SEA,passing_tds,-1.0779903
2019,A.J. Brown,TEN,passing_tds,-1.0794533
2019,Amari Cooper,DAL,passing_tds,-1.0851872
2019,Stefon Diggs,MIN,passing_tds,-1.0748104
2019,John Brown,BUF,passing_tds,-1.1127343
2019,Davante Adams,GB,passing_tds,-1.3316971
2019,Calvin Ridley,ATL,passing_tds,-1.088592
2019,Tyreek Hill,KC,passing_tds,-1.2311531
2019,Terry McLaurin,WAS,passing_tds,-1.0851872
2019,Mark Andrews,BAL,passing_tds,-1.3316971
2019,Darren Waller,LV,passing_tds,-1.0851872
2019,Kenny Golladay,DET,passing_tds,-1.0851872
2019,Michael Gallup,DAL,passing_tds,-1.0851872
2019,Allen Robinson,CHI,passing_tds,-1.0851872
2019,Deebo Samuel Sr.,SF,passing_tds,-1.4108108
2020,Aaron Rodgers,GB,passing_tds,1.6032687
2020,Patrick Mahomes,KC,passing_tds,1.1731161
2020,Josh Allen,BUF,passing_tds,1.109776
2020,Deshaun Watson,HOU,passing_tds,-0.020580618
2020,Tom Brady,TB,passing_tds,0.9814847
2020,Ryan Tannehill,TEN,passing_tds,-0.007448407
2020,Philip Rivers,IND,passing_tds,-0.40846443
2020,Kirk Cousins,MIN,passing_tds,0.8543925
2020,Justin Herbert,LAC,passing_tds,-0.3636024
2020,Baker Mayfield,CLE,passing_tds,-0.3656214
2020,Russell Wilson,SEA,passing_tds,1.0975279
2020,Drew Brees,NO,passing_tds,-0.39906073
2020,Matt Ryan,ATL,passing_tds,-0.4239823
2020,Derek Carr,LV,passing_tds,-0.4364367
2020,Lamar Jackson,BAL,passing_tds,-0.18402737
2020,Matthew Stafford,DET,passing_tds,-0.45449492
2020,Ben Roethlisberger,PIT,passing_tds,-0.0050089024
2020,Joe Burrow,CIN,passing_tds,-1.1671222
2020,Ryan Fitzpatrick,MIA,passing_tds,-1.1009939
2020,Teddy Bridgewater,CAR,passing_tds,-0.8474252
2020,Dak Prescott,DAL,passing_tds,-1.0787957
2020,Kyler Murray,ARI,passing_tds,-0.1739803
2020,Mitchell Trubisky,CHI,passing_tds,-1.1173534
2020,Jared Goff,LA,passing_tds,-0.8901873
2020,Jimmy Garoppolo,SF,passing_tds,-1.1337861
2020,Gardner Minshew,JAX,passing_tds,-1.1464481
2020,Chad Henne,KC,passing_tds,-1.4110652
2020,Mason Rudolph,PIT,passing_tds,-1.2728328
2020,C.J. Beathard,SF,passing_tds,-1.1303812
2020,Marcus Mariota,LV,passing_tds,-1.1073935
2020,Kyle Allen,WAS,passing_tds,-1.1625714
2020,Nick Mullens,SF,passing_tds,-0.88571656
2020,Taylor Heinicke,WAS,passing_tds,-1.1281296
2020,Trace McSorley,BAL,passing_tds,-1.1257383
2020,Logan Woodside,TEN,passing_tds,-1.1231843
2020,Jameis Winston,NO,passing_tds,-1.2783307
2020,Geno Smith,SEA,passing_tds,-1.3105209
2020,Matt Barkley,BUF,passing_tds,-1.3788749
2020,Tyrod Taylor,LAC,passing_tds,-1.1248833
2020,Easton Stick,LAC,passing_tds,-1.1625714
2020,Daniel Jones,NYG,passing_tds,-1.0514263
2020,Drew Lock,DEN,passing_tds,-0.9313637
2020,Carson Wentz,PHI,passing_tds,-0.8416644
2020,Cam Newton,NE,passing_tds,-0.861413
2020,Sam Darnold,NYJ,passing_tds,-0.93538296
2020,Andy Dalton,DAL,passing_tds,-1.0821173
2020,Nick Foles,CHI,passing_tds,-1.084258
2020,Tua Tagovailoa,MIA,passing_tds,-1.1430714
2020,Alex Smith,WAS,passing_tds,-1.0807757
2020,Dwayne Haskins,WAS,passing_tds,-1.1070364
2020,Mike Glennon,JAX,passing_tds,-1.1278273
2020,Jalen Hurts,PHI,passing_tds,-1.080948
2020,Brandon Allen,CIN,passing_tds,-1.1042609
2020,Derrick Henry,TEN,passing_tds,-0.784353
2020,Dalvin Cook,MIN,passing_tds,-0.8281575
2020,Alvin Kamara,NO,passing_tds,-1.0956802
2020,Stefon Diggs,BUF,passing_tds,-1.3316971
2020,David Montgomery,CHI,passing_tds,-0.900727
2020,Jonathan Taylor,IND,passing_tds,-0.8606545
2020,Aaron Jones,GB,passing_tds,-1.1756113
2020,Travis Kelce,KC,passing_tds,-1.3316971
2020,James Robinson,JAX,passing_tds,-0.898519
2020,DeAndre Hopkins,ARI,passing_tds,-1.0851872
2020,Justin Jefferson,MIN,passing_tds,-1.0851872
2020,Tyreek Hill,KC,passing_tds,-1.3910712
2020,Calvin Ridley,ATL,passing_tds,-1.0851872
2020,Davante Adams,GB,passing_tds,-1.3316971
2020,Ezekiel Elliott,DAL,passing_tds,-0.893282
2020,DK Metcalf,SEA,passing_tds,-1.2311531
2020,Josh Jacobs,LV,passing_tds,-0.89182204
2020,Allen Robinson,CHI,passing_tds,-1.0851872
2020,Nick Chubb,CLE,passing_tds,-0.8248698
2020,DJ Moore,CAR,passing_tds,-1.0851872
2020,Darren Waller,LV,passing_tds,-1.0851872
2020,Brandin Cooks,HOU,passing_tds,-1.0851872
2020,Terry McLaurin,WAS,passing_tds,-1.088592
2020,Kareem Hunt,CLE,passing_tds,-0.9118548
2020,Melvin Gordon,DEN,passing_tds,-0.86472976
2020,Tyler Lockett,SEA,passing_tds,-1.2311531
2020,A.J. Brown,TEN,passing_tds,-1.0805442
2020,Cole Beasley,BUF,passing_tds,-1.3638873
2020,Will Fuller,HOU,passing_tds,-1.0851872
2020,Corey Davis,TEN,passing_tds,-1.0805442
2020,Chris Godwin Jr.,TB,passing_tds,-1.0805442
2020,Tee Higgins,CIN,passing_tds,-1.0851872
2020,Julio Jones,ATL,passing_tds,-1.0851872
2020,Mike Evans,TB,passing_tds,-1.0805442
2020,Jarvis Landry,CLE,passing_tds,-1.1127343
2020,Adam Thielen,MIN,passing_tds,-1.0851872
2020,Chase Claypool,PIT,passing_tds,-1.2311531
2020,Robert Tonyan,GB,passing_tds,-1.3316971
2020,Tyler Boyd,CIN,passing_tds,-1.088592
2020,Amari Cooper,DAL,passing_tds,-1.0851872
2021,Tom Brady,TB,passing_tds,1.258975
2021,Patrick Mahomes,KC,passing_tds,0.9924988
2021,Aaron Rodgers,GB,passing_tds,1.3577777
2021,Justin Herbert,LAC,passing_tds,0.94300455
2021,Matthew Stafford,LA,passing_tds,1.2477562
2021,Dak Prescott,DAL,passing_tds,1.1530474
2021,Joe Burrow,CIN,passing_tds,-0.10956998
2021,Jimmy Garoppolo,SF,passing_tds,-0.882747
2021,Josh Allen,BUF,passing_tds,0.8413738
2021,Kirk Cousins,MIN,passing_tds,-0.082809955
2021,Kyler Murray,ARI,passing_tds,-0.34483314
2021,Teddy Bridgewater,DEN,passing_tds,-1.1503997
2021,Mac Jones,NE,passing_tds,-0.92935294
2021,Derek Carr,LV,passing_tds,-0.90331006
2021,Josh Johnson,BAL,passing_tds,-1.1303812
2021,Ryan Tannehill,TEN,passing_tds,-0.79221064
2021,Jameis Winston,NO,passing_tds,-1.1001157
2021,Tua Tagovailoa,MIA,passing_tds,-1.0784068
2021,Brian Hoyer,NE,passing_tds,-1.1600175
2021,Jalen Hurts,PHI,passing_tds,-0.80725724
2021,Lamar Jackson,BAL,passing_tds,-0.8398894
2021,Russell Wilson,SEA,passing_tds,-0.44498354
2021,Gardner Minshew,PHI,passing_tds,-1.1452839
2021,Colt McCoy,ARI,passing_tds,-1.1191986
2021,Carson Wentz,IND,passing_tds,-0.4437417
2021,Trey Lance,SF,passing_tds,-1.1701008
2021,Cooper Rush,DAL,passing_tds,-1.1257383
2021,Matt Ryan,ATL,passing_tds,-0.8677565
2021,Joe Flacco,NYJ,passing_tds,-1.1625714
2021,Nick Foles,CHI,passing_tds,-1.1401985
2021,Chad Henne,KC,passing_tds,-1.140641
2021,Nick Mullens,CLE,passing_tds,-1.1625714
2021,Mike White,NYJ,passing_tds,-1.040846
2021,C.J. Beathard,JAX,passing_tds,-1.1625714
2021,Kyle Allen,WAS,passing_tds,-1.1303812
2021,Blaine Gabbert,TB,passing_tds,-1.3574326
2021,Marcus Mariota,LV,passing_tds,-1.1182593
2021,David Blough,DET,passing_tds,-1.1303812
2021,Geno Smith,SEA,passing_tds,-1.1568375
2021,Mitchell Trubisky,BUF,passing_tds,-1.1266665
2021,Ben Roethlisberger,PIT,passing_tds,-1.0563309
2021,Trevor Lawrence,JAX,passing_tds,-0.8916048
2021,Taylor Heinicke,WAS,passing_tds,-0.8854247
2021,Jared Goff,DET,passing_tds,-1.0648314
2021,Baker Mayfield,CLE,passing_tds,-0.9303175
2021,Sam Darnold,CAR,passing_tds,-0.8752655
2021,Davis Mills,HOU,passing_tds,-1.049987
2021,Zach Wilson,NYJ,passing_tds,-0.93134445
2021,Daniel Jones,NYG,passing_tds,-1.0376142
2021,Justin Fields,CHI,passing_tds,-1.043892
2021,Andy Dalton,CHI,passing_tds,-1.055485
2021,Jacoby Brissett,MIA,passing_tds,-1.1337861
2021,Tyler Huntley,BAL,passing_tds,-1.0737222
2021,Trevor Siemian,NO,passing_tds,-1.1278273
2021,Mike Glennon,NYG,passing_tds,-1.0529311
2021,Tyrod Taylor,HOU,passing_tds,-1.1250776
2021,Cam Newton,CAR,passing_tds,-1.105753
2021,Jonathan Taylor,IND,passing_tds,-0.8090489
2021,Cooper Kupp,LA,passing_tds,-1.0805442
2021,Deebo Samuel Sr.,SF,passing_tds,-0.9400882
2021,Najee Harris,PIT,passing_tds,-0.88125324
2021,Justin Jefferson,MIN,passing_tds,-1.0851872
2021,Austin Ekeler,LAC,passing_tds,-0.8850191
2021,Davante Adams,GB,passing_tds,-1.3316971
2021,Joe Mixon,CIN,passing_tds,-0.8847826
2021,Ja'Marr Chase,CIN,passing_tds,-1.0851872
2021,Nick Chubb,CLE,passing_tds,-0.86251026
2021,Dalvin Cook,MIN,passing_tds,-0.8981714
2021,Mark Andrews,BAL,passing_tds,-1.0851872
2021,Alvin Kamara,NO,passing_tds,-0.9443143
2021,Tyreek Hill,KC,passing_tds,-1.0979488
2021,Antonio Gibson,WAS,passing_tds,-0.898519
2021,Ezekiel Elliott,DAL,passing_tds,-0.88842446
2021,Leonard Fournette,TB,passing_tds,-1.2424613
2021,Stefon Diggs,BUF,passing_tds,-1.0805442
2021,Josh Jacobs,LV,passing_tds,-0.87346697
2021,Javonte Williams,DEN,passing_tds,-0.9443143
2021,Diontae Johnson,PIT,passing_tds,-1.0794533
2021,DJ Moore,CAR,passing_tds,-1.0730654
2021,Aaron Jones,GB,passing_tds,-1.3328017
2021,Tyler Lockett,SEA,passing_tds,-1.0851872
2021,CeeDee Lamb,DAL,passing_tds,-1.0748104
2021,Mike Williams,LAC,passing_tds,-1.0851872
2021,Mike Evans,TB,passing_tds,-1.3316971
2021,Amon-Ra St. Brown,DET,passing_tds,-1.0794533
2021,Tee Higgins,CIN,passing_tds,-1.0851872
2021,Dallas Goedert,PHI,passing_tds,-1.0851872
2021,Kendrick Bourne,NE,passing_tds,-1.1382287
2021,Christian Kirk,ARI,passing_tds,-1.1127343
2021,Travis Kelce,KC,passing_tds,-1.0805442
2021,Michael Pittman,IND,passing_tds,-1.088592
2021,Hunter Renfrow,LV,passing_tds,-1.0851872
2021,Amari Cooper,DAL,passing_tds,-1.0805442
2021,Dalton Schultz,DAL,passing_tds,-1.0805442
2021,DeAndre Hopkins,ARI,passing_tds,-1.0805442
2021,Brandon Aiyuk,SF,passing_tds,-1.0851872
2021,Allen Lazard,GB,passing_tds,-1.343972
2021,Chris Godwin Jr.,TB,passing_tds,-1.343972
2022,Patrick Mahomes,KC,passing_tds,1.2326231
2022,Jared Goff,DET,passing_tds,-0.41272828
2022,Josh Allen,BUF,passing_tds,0.77863026
2022,Tua Tagovailoa,MIA,passing_tds,-0.39398956
2022,Joe Burrow,CIN,passing_tds,0.8488672
2022,Trevor Lawrence,JAX,passing_tds,-0.30066675
2022,Jimmy Garoppolo,SF,passing_tds,-1.3732402
2022,Jalen Hurts,PHI,passing_tds,-1.1707618
2022,Tom Brady,TB,passing_tds,-0.3881341
2022,Dak Prescott,DAL,passing_tds,-0.9371349
2022,Brock Purdy,SF,passing_tds,-1.3574326
2022,Geno Smith,SEA,passing_tds,-0.41334867
2022,Derek Carr,LV,passing_tds,-0.43830484
2022,Justin Herbert,LAC,passing_tds,-0.40881
2022,Daniel Jones,NYG,passing_tds,-0.9202861
2022,Sam Darnold,CAR,passing_tds,-1.1819816
2022,Ryan Tannehill,TEN,passing_tds,-1.1236475
2022,Kirk Cousins,MIN,passing_tds,-0.38991833
2022,Andy Dalton,NO,passing_tds,-1.049987
2022,Jacoby Brissett,CLE,passing_tds,-1.0624177
2022,Nick Mullens,MIN,passing_tds,-1.4110652
2022,Lamar Jackson,BAL,passing_tds,-0.9421767
2022,Mitchell Trubisky,PIT,passing_tds,-1.1313095
2022,Marcus Mariota,ATL,passing_tds,-1.0306748
2022,Bailey Zappe,NE,passing_tds,-1.1275482
2022,Gardner Minshew,PHI,passing_tds,-1.3574326
2022,Desmond Ridder,ATL,passing_tds,-1.1089388
2022,Jordan Love,GB,passing_tds,-1.1303812
2022,Chase Daniel,LAC,passing_tds,-1.1303812
2022,Chris Streveler,NYJ,passing_tds,-1.1659763
2022,Blaine Gabbert,TB,passing_tds,-1.1452839
2022,Teddy Bridgewater,MIA,passing_tds,-1.1281296
2022,Brandon Allen,CIN,passing_tds,-1.3105209
2022,Josh Johnson,SF,passing_tds,-1.376321
2022,Nate Sudfeld,DET,passing_tds,-1.1278273
2022,Chad Henne,KC,passing_tds,-1.3733768
2022,Jeff Driskel,HOU,passing_tds,-1.0953581
2022,Brian Hoyer,NE,passing_tds,-1.1625714
2022,Jacob Eason,CAR,passing_tds,-1.1303812
2022,Davis Webb,NYG,passing_tds,-1.1165999
2022,Aaron Rodgers,GB,passing_tds,-0.43311632
2022,Russell Wilson,DEN,passing_tds,-0.8758941
2022,Davis Mills,HOU,passing_tds,-0.91108537
2022,Matt Ryan,IND,passing_tds,-0.86427426
2022,Mac Jones,NE,passing_tds,-0.9051267
2022,Kyler Murray,ARI,passing_tds,-1.0501409
2022,Kenny Pickett,PIT,passing_tds,-1.0812941
2022,Baker Mayfield,LA,passing_tds,-1.0947754
2022,Justin Fields,CHI,passing_tds,-0.6440979
2022,Matthew Stafford,LA,passing_tds,-1.0862737
2022,Carson Wentz,WAS,passing_tds,-1.0497512
2022,Taylor Heinicke,WAS,passing_tds,-1.1219645
2022,Zach Wilson,NYJ,passing_tds,-1.0835725
2022,Joe Flacco,NYJ,passing_tds,-1.1303812
2022,Mike White,NYJ,passing_tds,-1.1337861
2022,Deshaun Watson,CLE,passing_tds,-1.1563193
2022,Cooper Rush,DAL,passing_tds,-1.1231843
2022,Josh Jacobs,LV,passing_tds,-0.90228486
2022,Derrick Henry,TEN,passing_tds,-0.91033316
2022,Christian McCaffrey,SF,passing_tds,-1.2415543
2022,Justin Jefferson,MIN,passing_tds,-1.3761622
2022,Nick Chubb,CLE,passing_tds,-0.86251026
2022,Tyreek Hill,MIA,passing_tds,-1.088592
2022,Saquon Barkley,NYG,passing_tds,-0.86751693
2022,Austin Ekeler,LAC,passing_tds,-0.90228486
2022,Aaron Jones,GB,passing_tds,-0.9389961
2022,Davante Adams,LV,passing_tds,-1.0826333
2022,A.J. Brown,PHI,passing_tds,-1.3316971
2022,Dalvin Cook,MIN,passing_tds,-1.1862266
2022,Rhamondre Stevenson,NE,passing_tds,-0.9009586
2022,Travis Etienne,JAX,passing_tds,-0.92649204
2022,Stefon Diggs,BUF,passing_tds,-1.3316971
2022,CeeDee Lamb,DAL,passing_tds,-1.0805442
2022,Alvin Kamara,NO,passing_tds,-0.95848125
2022,Jaylen Waddle,MIA,passing_tds,-1.088592
2022,Tony Pollard,DAL,passing_tds,-0.891908
2022,Miles Sanders,PHI,passing_tds,-1.1575421
2022,Travis Kelce,KC,passing_tds,-1.3316971
2022,Najee Harris,PIT,passing_tds,-0.92128235
2022,Amon-Ra St. Brown,DET,passing_tds,-1.0934532
2022,Joe Mixon,CIN,passing_tds,-1.1527449
2022,Terry McLaurin,WAS,passing_tds,-1.088592
2022,DeVonta Smith,PHI,passing_tds,-1.3316971
2022,Tee Higgins,CIN,passing_tds,-1.2311531
2022,Amari Cooper,CLE,passing_tds,-1.0851872
2022,Jerry Jeudy,DEN,passing_tds,-1.088592
2022,JuJu Smith-Schuster,KC,passing_tds,-1.3316971
2022,George Pickens,PIT,passing_tds,-1.088592
2022,Dallas Goedert,PHI,passing_tds,-1.3316971
2022,Brandon Aiyuk,SF,passing_tds,-1.343972
2022,Zay Jones,JAX,passing_tds,-1.0851872
2022,George Kittle,SF,passing_tds,-1.3316971
2022,Tyler Lockett,SEA,passing_tds,-1.0851872
2022,Jakobi Meyers,NE,passing_tds,-1.0851872
2022,Christian Watson,GB,passing_tds,-1.0714059
2022,Rashid Shaheed,NO,passing_tds,-1.0794533
